session_ID,User_ID,User_type,El_kWh,Duration_hours,Start_plugin_hour,month_plugin,weekdays_plugin,temp,wind_spd,clouds,traffic_density,Flex_3_6kW,Flex_7_2kW
252,Bl2-1,Private,1.49,0.419444444,18,Feb,Thursday,1.3,4.0,98,1060.0,0.02,10.38
253,AdO1-3,Private,19.48,14.90222222,19,Feb,Thursday,1.3,4.0,98,919.2,2.55,14.4
254,Bl2-1,Private,17.22,9.9425,20,Feb,Thursday,1.3,4.0,98,716.0,6.6,14.4
255,AdO1-1,Private,15.39,8.653055556,21,Feb,Thursday,1.3,4.0,98,588.8,7.2,16.28
256,Bl2-1,Private,2.65,0.878333333,15,Mar,Friday,0.2,3.4,77,2097.6,0.0,0.0
257,AdO3-2,Private,8.06,4.385277778,17,Mar,Friday,0.2,3.4,77,1117.2,0.0,0.0
258,Bl2-5,Private,3.14,0.884166667,18,Mar,Friday,0.2,3.4,77,846.6,0.043,3.226
259,AsO2-1,Private,15.87,16.64361111,18,Mar,Friday,0.2,3.4,77,846.6,0.043,3.226
260,AdO1-3,Private,18.46,44.12305556,19,Mar,Friday,0.2,3.4,77,690.6,0.0,7.18
261,Bl2-5,Private,8.53,2.381666667,19,Mar,Friday,0.2,3.4,77,690.6,0.0,7.18
262,Bl2-4,Private,20.35,19.94111111,20,Mar,Friday,0.2,3.4,77,522.8,3.16,12.92
263,Bl2-1,Private,11.5,11.47611111,20,Mar,Friday,0.2,3.4,77,522.8,3.16,12.92
264,AdO1-1,Private,17.91,8.556666667,22,Mar,Friday,0.2,3.4,77,333.8,1.777,20.724
265,Share-6,Shared,17.21,3.118888889,22,Mar,Friday,0.2,3.4,77,333.8,0.0,0.0
266,Bl2-5,Private,6.28,15.94638889,22,Mar,Friday,0.2,3.4,77,333.8,1.777,20.724
267,AdO3-2,Private,15.78,36.53416667,23,Mar,Friday,0.2,3.4,77,229.8,3.6,33.8
268,Share-4,Shared,6.96,7.038333333,9,Mar,Saturday,0.2,3.3,100,481.2,0.0,0.0
269,Bl2-2,Private,7.26,2.075,10,Mar,Saturday,0.2,3.3,100,694.8,18.0,36.0
270,AdO3-4,Private,21.72,3.248888889,13,Mar,Saturday,0.2,3.3,100,961.2,14.4,28.8
271,AdO1-1,Private,11.22,3.088611111,15,Mar,Saturday,0.2,3.3,100,1058.8,10.588,21.176
272,Bl2-1,Private,4.07,1.135833333,17,Mar,Saturday,0.2,3.3,100,876.2,7.2,24.448
273,AdO1-2,Private,5.97,20.81361111,17,Mar,Saturday,0.2,3.3,100,876.2,7.2,24.448
274,Bl2-5,Private,2.55,0.723333333,18,Mar,Saturday,0.2,3.3,100,774.4,7.273,23.726
275,Bl2-5,Private,8.9,5.045833333,19,Mar,Saturday,0.2,3.3,100,581.8,8.61,21.6
276,Bl2-1,Private,12.48,13.3175,19,Mar,Saturday,0.2,3.3,100,581.8,8.61,21.6
277,AdO1-1,Private,12.52,13.83111111,21,Mar,Saturday,0.2,3.3,100,311.2,11.14,32.88
278,Share-4,Shared,6.65,3.704166667,12,Mar,Sunday,-0.7,2.3,95,774.2,0.0,0.0
279,Bl2-5,Private,7.15,2.975833333,13,Mar,Sunday,-0.7,2.3,95,828.6,7.2,14.4
280,Bl2-2,Private,6.05,1.679722222,13,Mar,Sunday,-0.7,2.3,95,828.6,7.2,14.4
281,Share-12,Shared,31.93,16.4575,13,Mar,Sunday,-0.7,2.3,95,828.6,0.0,1.15
282,AdO3-3,Private,21.09,17.97194444,14,Mar,Sunday,-0.7,2.3,95,838.6,6.349,22.058
283,AdO1-1,Private,12.62,18.50944444,15,Mar,Sunday,-0.7,2.3,95,1088.8,3.133,10.1
284,AdO1-2,Private,3.81,23.91694444,18,Mar,Sunday,-0.7,2.3,95,940.4,1.54,14.4
285,Bl2-5,Private,4.35,1.219166667,19,Mar,Sunday,-0.7,2.3,95,820.8,4.29,24.018
286,Bl2-2,Private,13.36,13.05277778,21,Mar,Sunday,-0.7,2.3,95,454.6,10.8,21.6
287,Share-8,Shared,15.42,9.245277778,23,Mar,Sunday,-0.7,2.3,95,145.2,3.6,7.2
288,Bl2-5,Private,9.6,7.631111111,23,Mar,Sunday,-0.7,2.3,95,145.2,10.8,25.88
289,AdO1-3,Private,19.97,14.07,17,Mar,Monday,-2.7,4.3,66,1055.2,3.6,7.2
290,AsO2-1,Private,12.27,13.855,17,Mar,Monday,-2.7,4.3,66,1055.2,3.6,7.2
291,Bl2-5,Private,3.37,0.948888889,19,Mar,Monday,-2.7,4.3,66,831.2,0.0,10.392
292,Bl2-1,Private,11.26,9.373055556,20,Mar,Monday,-2.7,4.3,66,677.8,0.976,13.75
293,Bl2-5,Private,3.48,0.978333333,20,Mar,Monday,-2.7,4.3,66,677.8,0.976,13.75
294,Bl2-5,Private,8.02,8.828333333,22,Mar,Monday,-2.7,4.3,66,349.6,4.09,21.6
295,AsO2-1,Private,14.05,14.99472222,16,Mar,Tuesday,-7.3,2.3,8,1724.4,0.0,0.0
296,AdO1-3,Private,19.15,14.06805556,17,Mar,Tuesday,-7.3,2.3,8,1083.0,0.0,0.0
297,AdO3-2,Private,13.9,16.01805556,21,Mar,Tuesday,-7.3,2.3,8,551.6,3.6,14.4
298,AdO1-2,Private,13.33,12.07805556,21,Mar,Tuesday,-7.3,2.3,8,551.6,3.6,14.4
299,AdO1-1,Private,21.28,8.660555556,21,Mar,Tuesday,-7.3,2.3,8,551.6,3.6,14.4
300,Share-8,Shared,13.04,12.44944444,22,Mar,Tuesday,-7.3,2.3,8,414.2,0.0,0.0
301,Bl2-5,Private,2.35,0.663055556,16,Mar,Wednesday,-7.9,1.7,12,1785.6,0.037,2.424
302,AdO3-2,Private,8.74,25.25166667,17,Mar,Wednesday,-7.9,1.7,12,1189.6,0.0,2.436
303,Bl2-5,Private,2.36,0.666111111,17,Mar,Wednesday,-7.9,1.7,12,1189.6,0.0,2.436
304,Bl2-1,Private,11.61,17.93555556,17,Mar,Wednesday,-7.9,1.7,12,1189.6,0.0,2.436
305,AdO1-3,Private,1.5,0.433888889,18,Mar,Wednesday,-7.9,1.7,12,1016.2,0.1,5.124
306,AsO2-1,Private,13.95,132.2583333,18,Mar,Wednesday,-7.9,1.7,12,1016.2,0.1,5.124
307,AdO1-2,Private,3.97,15.22111111,18,Mar,Wednesday,-7.9,1.7,12,1016.2,0.1,5.124
308,Bl2-5,Private,4.94,1.389444444,18,Mar,Wednesday,-7.9,1.7,12,1016.2,0.1,5.124
309,Share-12,Shared,25.68,12.80833333,19,Mar,Wednesday,-7.9,1.7,12,916.8,0.0,0.0
310,Bl2-2,Private,11.57,16.66805556,20,Mar,Wednesday,-7.9,1.7,12,739.6,7.262,26.894
311,Bl2-5,Private,1.49,0.423888889,20,Mar,Wednesday,-7.9,1.7,12,739.6,7.262,26.894
312,AdO1-3,Private,10.54,12.795,21,Mar,Wednesday,-7.9,1.7,12,618.4,10.806,33.192
313,AdO1-1,Private,13.29,8.639722222,21,Mar,Wednesday,-7.9,1.7,12,618.4,10.806,33.192
314,Share-4,Shared,6.95,5.341111111,10,Mar,Thursday,-3.2,3.4,98,911.0,0.0,0.0
315,Bl2-6,Private,12.99,5.63,11,Mar,Thursday,-3.2,3.4,98,975.6,13.388,26.776
316,Bl2-5,Private,6.26,1.760833333,15,Mar,Thursday,-3.2,3.4,98,2048.0,9.75,21.6
317,Share-8,Shared,14.46,4.528055556,17,Mar,Thursday,-3.2,3.4,98,1155.0,0.0,0.0
318,AdO3-3,Private,15.29,20.57194444,18,Mar,Thursday,-3.2,3.4,98,973.6,5.586,11.172
319,Share-14,Shared,11.51,3.107777778,18,Mar,Thursday,-3.2,3.4,98,973.6,0.0,0.0
320,Bl2-1,Private,11.96,12.27416667,19,Mar,Thursday,-3.2,3.4,98,875.6,3.6,7.2
321,AdO1-3,Private,19.5,12.03111111,19,Mar,Thursday,-3.2,3.4,98,875.6,3.6,7.2
322,AdO3-2,Private,8.52,15.68333333,19,Mar,Thursday,-3.2,3.4,98,875.6,3.6,7.2
323,Bl2-2,Private,7.24,13.24555556,20,Mar,Thursday,-3.2,3.4,98,778.2,3.6,11.87
324,Bl2-4,Private,17.71,16.57472222,21,Mar,Thursday,-3.2,3.4,98,574.8,3.6,34.16
325,Bl2-5,Private,10.25,9.880555556,21,Mar,Thursday,-3.2,3.4,98,574.8,3.6,34.16
326,AdO3-2,Private,8.39,3.334444444,14,Mar,Friday,-1.3,3.1,85,1529.4,6.979,13.958
327,Share-12,Shared,9.96,1.620833333,15,Mar,Friday,-1.3,3.1,85,2151.8,0.0,0.0
328,AdO1-3,Private,18.28,62.94527778,16,Mar,Friday,-1.3,3.1,85,1764.2,4.75,14.4
329,Bl2-5,Private,9.85,51.36,16,Mar,Friday,-1.3,3.1,85,1764.2,4.75,14.4
330,AdO3-2,Private,3.48,21.1075,18,Mar,Friday,-1.3,3.1,85,872.0,3.6,20.95
331,Bl2-2,Private,12.69,15.60805556,18,Mar,Friday,-1.3,3.1,85,872.0,3.6,20.95
332,Bl2-4,Private,19.53,26.61944444,20,Mar,Friday,-1.3,3.1,85,515.0,10.8,34.23
333,AdO1-1,Private,20.41,23.65638889,14,Mar,Saturday,-2.5,2.4,52,1109.0,18.0,33.294
334,AdO1-2,Private,7.68,2.613055556,15,Mar,Saturday,-2.5,2.4,52,1098.0,15.387,28.8
335,Bl2-2,Private,18.83,19.50444444,17,Mar,Saturday,-2.5,2.4,52,867.8,14.76,41.51
336,AdO3-2,Private,6.67,20.36138889,17,Mar,Saturday,-2.5,2.4,52,867.8,14.76,41.51
337,Bl2-1,Private,11.42,9.8775,21,Mar,Saturday,-2.5,2.4,52,334.8,21.6,50.4
338,AdO1-2,Private,6.25,15.71638889,21,Mar,Saturday,-2.5,2.4,52,334.8,21.6,50.4
339,AdO1-2,Private,4.34,1.690555556,15,Mar,Sunday,-3.9,2.0,80,1141.2,10.8,21.6
340,Share-6,Shared,24.6,4.031944444,17,Mar,Sunday,-3.9,2.0,80,1029.4,0.0,0.0
341,AdO1-2,Private,4.47,14.61166667,20,Mar,Sunday,-3.9,2.0,80,675.4,7.596,22.392
342,Bl2-5,Private,9.96,9.531944444,21,Mar,Sunday,-3.9,2.0,80,471.0,9.09,21.6
343,AdO1-3,Private,19.5,5.896666667,11,Mar,Monday,-3.2,2.4,49,930.2,3.6,7.2
344,AdO3-2,Private,8.94,2.457222222,15,Mar,Monday,-3.2,2.4,49,2019.8,3.6,14.4
345,Bl2-5,Private,2.94,0.827222222,15,Mar,Monday,-3.2,2.4,49,2019.8,3.6,14.4
346,Bl2-1,Private,17.61,12.88361111,19,Mar,Monday,-3.2,2.4,49,864.6,3.6,7.2
347,AdO1-1,Private,14.54,10.06444444,20,Mar,Monday,-3.2,2.4,49,730.0,3.6,7.2
348,AdO1-2,Private,6.46,14.44361111,20,Mar,Monday,-3.2,2.4,49,730.0,3.6,7.2
349,AdO3-2,Private,9.73,16.69833333,20,Mar,Monday,-3.2,2.4,49,730.0,3.6,7.2
350,Share-12,Shared,26.25,10.63805556,21,Mar,Monday,-3.2,2.4,49,520.6,0.0,0.0
351,Share-8,Shared,21.95,12.24972222,22,Mar,Monday,-3.2,2.4,49,347.6,0.0,0.0
352,Bl2-5,Private,12.92,8.91,22,Mar,Monday,-3.2,2.4,49,347.6,5.9,29.41
353,AdO3-3,Private,16.01,15.45805556,23,Mar,Monday,-3.2,2.4,49,156.2,9.83,36.16
354,Share-6,Shared,22.91,4.753611111,13,Mar,Tuesday,-2.5,3.3,84,975.0,0.0,0.0
355,Bl2-2,Private,13.46,4.813611111,14,Mar,Tuesday,-2.5,3.3,84,1222.4,3.6,7.2
356,AsO2-1,Private,12.23,15.17194444,16,Mar,Tuesday,-2.5,3.3,84,1668.2,0.0,2.26
357,Bl2-1,Private,6.28,1.762222222,17,Mar,Tuesday,-2.5,3.3,84,1089.4,0.0,8.29
358,AdO1-2,Private,6.91,15.45333333,18,Mar,Tuesday,-2.5,3.3,84,985.8,1.664,20.808
359,Bl2-5,Private,1.38,0.391388889,18,Mar,Tuesday,-2.5,3.3,84,985.8,1.664,20.808
360,Bl2-5,Private,13.18,9.76,21,Mar,Tuesday,-2.5,3.3,84,530.8,7.2,14.4
361,AdO1-1,Private,15.31,9.041111111,21,Mar,Tuesday,-2.5,3.3,84,530.8,7.2,14.4
362,Share-4,Shared,5.84,1.712777778,12,Mar,Wednesday,-1.2,2.6,100,961.2,0.0,0.0
363,Bl2-1,Private,2.54,0.711944444,13,Mar,Wednesday,-1.2,2.6,100,1034.6,0.0,2.586
364,AdO1-2,Private,5.28,4.835,13,Mar,Wednesday,-1.2,2.6,100,1034.6,0.0,2.586
365,AdO3-2,Private,8.42,17.31138889,13,Mar,Wednesday,-1.2,2.6,100,1034.6,0.0,2.586
366,Bl2-1,Private,5.1,1.421388889,14,Mar,Wednesday,-1.2,2.6,100,1284.8,0.023,4.2
367,Bl2-5,Private,1.91,0.541111111,16,Mar,Wednesday,-1.2,2.6,100,1681.8,6.395,17.5
368,Bl2-5,Private,1.83,0.515833333,17,Mar,Wednesday,-1.2,2.6,100,1152.8,7.227,16.284
369,Bl2-1,Private,10.08,2.812777778,17,Mar,Wednesday,-1.2,2.6,100,1152.8,7.227,16.284
370,AdO1-2,Private,3.53,11.97111111,20,Mar,Wednesday,-1.2,2.6,100,761.0,3.646,18.572
371,AsO2-1,Private,14.67,35.10194444,20,Mar,Wednesday,-1.2,2.6,100,761.0,3.646,18.572
372,Share-8,Shared,22.06,11.92166667,22,Mar,Wednesday,-1.2,2.6,100,411.4,0.0,0.0
373,Bl2-2,Private,13.83,10.29861111,22,Mar,Wednesday,-1.2,2.6,100,411.4,7.2,19.53
374,Bl2-5,Private,19.5,8.615833333,22,Mar,Wednesday,-1.2,2.6,100,411.4,7.2,19.53
375,Bl2-6,Private,11.77,45.66027778,13,Mar,Thursday,-0.3,1.6,63,1100.0,3.6,7.2
376,Bl2-1,Private,7.37,2.057222222,15,Mar,Thursday,-0.3,1.6,63,2102.8,3.6,10.67
377,Bl2-5,Private,3.72,1.050277778,17,Mar,Thursday,-0.3,1.6,63,1158.2,6.686,21.414
378,Bl2-3,Private,43.07,14.59027778,17,Mar,Thursday,-0.3,1.6,63,1158.2,6.686,21.414
379,Bl2-1,Private,7.58,2.439722222,18,Mar,Thursday,-0.3,1.6,63,1049.6,7.261,14.4
380,AdO1-3,Private,11.74,14.12916667,19,Mar,Thursday,-0.3,1.6,63,1062.0,7.2,14.4
381,Share-12,Shared,26.24,11.38055556,20,Mar,Thursday,-0.3,1.6,63,754.6,0.0,0.0
382,Bl2-5,Private,12.24,10.00888889,21,Mar,Thursday,-0.3,1.6,63,608.0,8.403,22.506
383,AdO1-1,Private,12.25,8.946111111,21,Mar,Thursday,-0.3,1.6,63,608.0,8.403,22.506
384,AdO3-4,Private,38.23,10.86083333,23,Mar,Thursday,-0.3,1.6,63,213.0,10.8,41.04
385,Share-4,Shared,6.2,3.872777778,11,Mar,Friday,-0.4,2.2,75,1075.8,0.0,7.2
386,AdO3-2,Private,7.78,24.43333333,14,Mar,Friday,-0.4,2.2,75,1516.2,3.6,7.2
387,Bl2-3,Private,3.56,22.20722222,16,Mar,Friday,-0.4,2.2,75,1861.6,4.46,21.6
388,Bl2-5,Private,5.43,2.665277778,16,Mar,Friday,-0.4,2.2,75,1861.6,4.46,21.6
389,Bl2-2,Private,3.89,1.086111111,17,Mar,Friday,-0.4,2.2,75,1131.6,10.87,28.17
390,AdO1-2,Private,9.53,18.66638889,19,Mar,Friday,-0.4,2.2,75,697.2,10.848,22.576
391,Bl2-5,Private,0.54,0.157777778,19,Mar,Friday,-0.4,2.2,75,697.2,10.848,22.576
392,Bl2-5,Private,5.12,15.97944444,19,Mar,Friday,-0.4,2.2,75,697.2,10.848,22.576
393,AdO1-3,Private,8.6,19.70388889,21,Mar,Friday,-0.4,2.2,75,411.6,13.18,36.0
394,Bl2-4,Private,24.71,16.36027778,21,Mar,Friday,-0.4,2.2,75,411.6,13.18,36.0
395,Share-14,Shared,16.87,11.75277778,22,Mar,Friday,-0.4,2.2,75,335.8,0.0,0.0
396,Bl2-2,Private,8.01,2.230277778,11,Mar,Saturday,-2.7,2.0,51,1016.6,23.183,46.366
397,AsO2-1,Private,16.9,40.33861111,14,Mar,Saturday,-2.7,2.0,51,1036.8,9.662,16.752
398,Bl2-5,Private,5.67,1.906944444,15,Mar,Saturday,-2.7,2.0,51,1069.8,3.72,9.914
399,Bl2-1,Private,2.43,0.681111111,15,Mar,Saturday,-2.7,2.0,51,1069.8,3.72,9.914
400,AdO1-2,Private,3.52,3.605277778,15,Mar,Saturday,-2.7,2.0,51,1069.8,3.72,9.914
401,Bl2-3,Private,14.57,18.555,17,Mar,Saturday,-2.7,2.0,51,910.4,4.645,14.59
402,AdO3-2,Private,6.36,1.872777778,17,Mar,Saturday,-2.7,2.0,51,910.4,4.645,14.59
403,Bl2-1,Private,11.39,3.162777778,17,Mar,Saturday,-2.7,2.0,51,910.4,4.645,14.59
404,AdO1-3,Private,4.29,1.988611111,17,Mar,Saturday,-2.7,2.0,51,910.4,4.645,14.59
405,AdO3-3,Private,23.08,35.96972222,19,Mar,Saturday,-2.7,2.0,51,610.6,4.76,27.68
406,AdO3-2,Private,5.69,1.526111111,19,Mar,Saturday,-2.7,2.0,51,610.6,4.76,27.68
407,AdO1-3,Private,2.41,20.91861111,20,Mar,Saturday,-2.7,2.0,51,466.2,7.2,30.042
408,Share-6,Shared,27.39,10.19666667,23,Mar,Saturday,-2.7,2.0,51,258.6,0.0,0.0
409,Bl2-5,Private,17.44,9.988055556,0,Mar,Sunday,-0.2,5.0,93,201.6,10.8,28.8
410,AdO1-2,Private,3.75,12.22472222,0,Mar,Sunday,-0.2,5.0,93,201.6,10.8,28.8
411,AdO3-2,Private,16.02,13.665,1,Mar,Sunday,-0.2,5.0,93,163.0,12.23,35.25
412,AdO1-1,Private,17.0,12.34861111,6,Mar,Sunday,-0.2,5.0,93,67.8,25.2,50.4
413,Share-4,Shared,7.63,7.896666667,10,Mar,Sunday,-0.2,5.0,93,491.6,0.0,0.0
414,Bl2-1,Private,11.2,17.82027778,14,Mar,Sunday,-0.2,5.0,93,1057.8,17.634,35.268
415,Bl2-2,Private,15.28,14.66861111,18,Mar,Sunday,-0.2,5.0,93,963.6,14.4,28.8
416,Bl2-5,Private,13.72,12.28472222,18,Mar,Sunday,-0.2,5.0,93,963.6,14.4,28.8
417,Share-12,Shared,19.94,10.50333333,19,Mar,Sunday,-0.2,5.0,93,892.8,0.0,0.0
418,AdO1-2,Private,8.36,14.11611111,19,Mar,Sunday,-0.2,5.0,93,892.8,11.515,23.03
419,Bl2-2,Private,2.97,0.831388889,13,Mar,Monday,0.7,2.9,65,994.4,0.0,0.0
420,Bl2-5,Private,2.1,0.593055556,15,Mar,Monday,0.7,2.9,65,2034.2,0.0,0.0
421,Bl2-3,Private,9.56,15.33972222,16,Mar,Monday,0.7,2.9,65,1689.4,0.035,2.17
422,AdO1-3,Private,19.59,20.39722222,16,Mar,Monday,0.7,2.9,65,1689.4,0.035,2.17
423,AsO2-1,Private,14.01,13.55666667,17,Mar,Monday,0.7,2.9,65,1097.8,0.0,3.64
424,AdO1-2,Private,5.53,13.85666667,20,Mar,Monday,0.7,2.9,65,691.8,3.6,28.8
425,Bl2-1,Private,11.79,11.05916667,20,Mar,Monday,0.7,2.9,65,691.8,3.6,28.8
426,Bl2-5,Private,8.39,10.01027778,22,Mar,Monday,0.7,2.9,65,350.0,14.4,33.45
427,Bl2-6,Private,7.54,23.68861111,9,Mar,Tuesday,3.1,2.9,71,913.8,7.2,7.838
428,Bl2-5,Private,2.34,0.659444444,15,Mar,Tuesday,3.1,2.9,71,2068.2,3.6,7.2
429,Bl2-3,Private,14.12,14.85388889,16,Mar,Tuesday,3.1,2.9,71,1695.8,3.634,9.608
430,Bl2-5,Private,0.55,0.159166667,17,Mar,Tuesday,3.1,2.9,71,1148.0,3.623,7.796
431,Bl2-5,Private,5.81,1.631388889,19,Mar,Tuesday,3.1,2.9,71,949.6,3.6,20.336
432,AdO1-1,Private,20.57,19.29833333,19,Mar,Tuesday,3.1,2.9,71,949.6,3.6,20.336
433,Bl2-1,Private,1.63,0.460833333,20,Mar,Tuesday,3.1,2.9,71,724.6,4.303,16.088
434,Bl2-5,Private,12.46,9.818611111,21,Mar,Tuesday,3.1,2.9,71,617.0,7.229,14.4
435,AdO1-3,Private,6.83,10.04083333,21,Mar,Tuesday,3.1,2.9,71,617.0,7.229,14.4
436,AsO2-1,Private,12.78,8.561388889,22,Mar,Tuesday,3.1,2.9,71,384.6,7.2,22.06
437,Bl2-4,Private,30.24,13.2675,0,Mar,Wednesday,3.2,3.9,92,53.0,11.84,40.86
438,Bl2-1,Private,2.78,0.779166667,7,Mar,Wednesday,3.2,3.9,92,1866.2,12.089,31.378
439,Bl2-1,Private,19.21,16.57666667,14,Mar,Wednesday,3.2,3.9,92,1301.8,4.203,8.406
440,Bl2-2,Private,13.21,3.931388889,15,Mar,Wednesday,3.2,3.9,92,2119.8,0.234,0.468
441,Share-12,Shared,7.18,1.171388889,15,Mar,Wednesday,3.2,3.9,92,2119.8,0.0,0.0
442,AdO1-3,Private,17.82,17.77,16,Mar,Wednesday,3.2,3.9,92,1705.8,0.029,1.768
443,Bl2-5,Private,1.6,0.4525,16,Mar,Wednesday,3.2,3.9,92,1705.8,0.029,1.768
444,Bl2-5,Private,0.88,0.251666667,17,Mar,Wednesday,3.2,3.9,92,1177.8,0.026,11.722
445,Share-12,Shared,26.14,12.05527778,19,Mar,Wednesday,3.2,3.9,92,891.4,0.0,0.0
446,AsO2-1,Private,13.93,10.80166667,20,Mar,Wednesday,3.2,3.9,92,744.8,2.99,14.4
447,Bl2-3,Private,22.53,10.94888889,20,Mar,Wednesday,3.2,3.9,92,744.8,2.99,14.4
448,Bl2-5,Private,12.1,9.442777778,21,Mar,Wednesday,3.2,3.9,92,579.8,6.48,14.4
449,AdO3-2,Private,5.49,1.470555556,11,Mar,Thursday,4.2,4.6,74,1008.0,0.0,0.0
450,Share-8,Shared,31.57,5.9025,16,Mar,Thursday,4.2,4.6,74,1739.0,0.0,0.0
451,Bl2-3,Private,5.75,15.17972222,16,Mar,Thursday,4.2,4.6,74,1739.0,0.0,0.0
452,Bl2-5,Private,4.5,1.263055556,16,Mar,Thursday,4.2,4.6,74,1739.0,0.0,0.0
453,Bl2-5,Private,6.85,12.1425,18,Mar,Thursday,4.2,4.6,74,1075.6,3.417,7.654
454,AdO1-3,Private,17.59,12.295,19,Mar,Thursday,4.2,4.6,74,949.6,3.6,7.79
455,Bl2-1,Private,10.21,12.95277778,19,Mar,Thursday,4.2,4.6,74,949.6,3.6,7.79
456,Bl2-4,Private,23.18,14.53305556,21,Mar,Thursday,4.2,4.6,74,590.0,7.2,24.89
457,AsO2-1,Private,13.41,8.876111111,21,Mar,Thursday,4.2,4.6,74,590.0,7.2,24.89
458,Share-14,Shared,16.88,9.06,22,Mar,Thursday,4.2,4.6,74,432.0,0.0,1.818
459,AdO1-1,Private,20.46,14.77638889,6,Mar,Friday,5.5,4.6,96,1004.8,20.974,41.948
460,AdO3-2,Private,11.22,7.783333333,14,Mar,Friday,5.5,4.6,96,1525.4,3.6,7.2
461,Bl2-5,Private,5.33,1.86,14,Mar,Friday,5.5,4.6,96,1525.4,3.6,7.2
462,AdO1-3,Private,16.37,64.22361111,15,Mar,Friday,5.5,4.6,96,2114.8,3.97,13.45
463,Bl2-3,Private,18.69,21.46805556,15,Mar,Friday,5.5,4.6,96,2114.8,3.97,13.45
464,Bl2-2,Private,14.36,4.573333333,15,Mar,Friday,5.5,4.6,96,2114.8,3.97,13.45
465,Share-9,Shared,38.55,14.11166667,19,Mar,Friday,5.5,4.6,96,693.0,0.0,0.0
466,Bl2-6,Private,18.88,61.45777778,20,Mar,Friday,5.5,4.6,96,516.4,13.254,29.328
467,AdO3-2,Private,16.18,11.17777778,0,Mar,Saturday,2.4,6.8,81,154.8,7.2,21.6
468,AdO3-3,Private,6.15,1.724722222,8,Mar,Saturday,2.4,6.8,81,277.0,14.4,28.8
469,Bl2-1,Private,17.16,6.342777778,11,Mar,Saturday,2.4,6.8,81,1031.6,11.5,23.0
470,AdO3-2,Private,12.09,22.87388889,18,Mar,Saturday,2.4,6.8,81,771.8,7.2,14.4
471,AdO1-1,Private,3.37,0.933333333,20,Mar,Saturday,2.4,6.8,81,400.4,7.2,20.67
472,AdO1-1,Private,15.92,8.001944444,7,Mar,Sunday,0.6,2.7,99,143.8,10.8,21.6
473,Share-9,Shared,14.99,19.58,14,Mar,Sunday,0.6,2.7,99,903.2,0.0,0.0
474,Share-14,Shared,10.74,2.893333333,14,Mar,Sunday,0.6,2.7,99,903.2,0.0,0.0
475,Bl2-5,Private,18.06,14.40888889,16,Mar,Sunday,0.6,2.7,99,951.4,10.8,21.6
476,AsO2-1,Private,12.67,14.23833333,16,Mar,Sunday,0.6,2.7,99,951.4,10.8,21.6
477,AdO3-3,Private,26.52,14.41,17,Mar,Sunday,0.6,2.7,99,911.6,8.366,16.732
478,Share-12,Shared,25.84,4.472777778,17,Mar,Sunday,0.6,2.7,99,911.6,0.0,13.032
479,Bl2-1,Private,8.45,8.857777778,21,Mar,Sunday,0.6,2.7,99,462.2,12.0,36.0
480,Share-14,Shared,17.28,10.70666667,22,Mar,Sunday,0.6,2.7,99,316.8,3.6,7.2
481,Bl2-4,Private,12.95,9.906666667,2,Mar,Monday,0.5,3.8,76,36.2,21.6,43.2
482,Share-8,Shared,21.14,4.5175,11,Mar,Monday,0.5,3.8,76,926.8,0.0,0.0
483,Bl2-5,Private,5.61,4.258611111,16,Mar,Monday,0.5,3.8,76,1644.2,0.0,7.2
484,AdO1-3,Private,17.53,22.00972222,16,Mar,Monday,0.5,3.8,76,1644.2,0.0,7.2
485,AsO2-1,Private,14.56,12.84194444,18,Mar,Monday,0.5,3.8,76,917.8,3.6,7.2
486,Bl2-5,Private,2.24,0.631666667,20,Mar,Monday,0.5,3.8,76,666.6,1.051,12.32
487,Bl2-1,Private,11.0,10.4825,21,Mar,Monday,0.5,3.8,76,553.8,1.644,16.708
488,Bl2-5,Private,5.46,8.941111111,22,Mar,Monday,0.5,3.8,76,353.8,6.08,14.4
489,AdO1-2,Private,8.86,23.14694444,13,Mar,Tuesday,1.2,3.2,91,1021.4,3.6,7.2
490,Bl2-5,Private,2.61,0.734722222,15,Mar,Tuesday,1.2,3.2,91,1999.6,1.22,7.2
491,Share-4,Shared,6.67,15.51694444,16,Mar,Tuesday,1.2,3.2,91,1673.2,0.0,0.0
492,AsO2-1,Private,13.64,14.77416667,16,Mar,Tuesday,1.2,3.2,91,1673.2,3.635,9.88
493,Bl2-5,Private,6.26,1.796944444,17,Mar,Tuesday,1.2,3.2,91,1083.8,3.6,7.2
494,Bl2-2,Private,12.12,10.73,19,Mar,Tuesday,1.2,3.2,91,906.0,3.809,15.938
495,Bl2-5,Private,7.69,9.958611111,21,Mar,Tuesday,1.2,3.2,91,547.8,7.2,16.92
496,AdO1-1,Private,20.43,8.623611111,21,Mar,Tuesday,1.2,3.2,91,547.8,7.2,16.92
497,AdO3-2,Private,12.61,12.11416667,23,Mar,Tuesday,1.2,3.2,91,180.8,11.45,28.8
498,Bl2-1,Private,7.82,2.201111111,13,Mar,Wednesday,4.9,3.2,88,1036.4,0.0,0.0
499,Share-12,Shared,21.9,6.039444444,15,Mar,Wednesday,4.9,3.2,88,2135.4,0.0,0.0
500,Bl2-5,Private,1.44,0.406111111,16,Mar,Wednesday,4.9,3.2,88,1783.0,0.126,2.812
501,Bl2-5,Private,10.16,2.98,17,Mar,Wednesday,4.9,3.2,88,1162.2,0.0,0.0
